tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.30000000000000004,3.000000000000001,0.0964622641509434,1.946646228432656,2.695937078744174,1.9324482928016913,409,4240,1262
0.5000000000000001,2.900000000000001,0.09599056603773586,1.963685536384583,2.6297218477725988,1.951065149157059,407,4240,1262
0.3500000000000001,3.000000000000001,0.09504716981132076,1.966152779757977,2.7015678735822446,1.9522177688609195,403,4240,1262
0.5500000000000002,2.900000000000001,0.0938679245283019,1.983192087709904,2.6353526426106697,1.9708346252162874,398,4240,1262
0.40000000000000013,3.000000000000001,0.09339622641509433,1.9856593310832982,2.707198668420315,1.971987244920147,396,4240,1262
0.7500000000000002,2.8000000000000007,0.09316037735849056,2.0002313956618316,2.5691374116390953,1.9894514815716549,395,4240,1262
0.6000000000000002,2.900000000000001,0.09174528301886792,2.0026986390352253,2.640983437448741,1.9906041012755153,389,4240,1262
0.4500000000000001,3.000000000000001,0.09150943396226414,2.00516588240862,2.7128294632583865,1.991756720979375,388,4240,1262
0.6500000000000001,2.900000000000001,0.09080188679245282,2.0222051903605465,2.646614232286812,2.010373577334743,385,4240,1262
0.5000000000000001,3.000000000000001,0.0900943396226415,2.0246724337339406,2.7184602580964574,2.011526197038603,382,4240,1262
0.7000000000000002,2.900000000000001,0.08962264150943396,2.0417117416858677,2.6522450271248825,2.030143053393971,380,4240,1262
0.5500000000000002,3.000000000000001,0.08891509433962264,2.044178985059262,2.7240910529345284,2.031295673097831,377,4240,1262
0.7500000000000002,2.900000000000001,0.08820754716981132,2.061218293011189,2.657875821962953,2.0499125294531986,374,4240,1262
0.6000000000000002,3.000000000000001,0.0875,2.0636855363845834,2.729721847772599,2.0510651491570595,371,4240,1262
0.8000000000000003,2.900000000000001,0.08632075471698113,2.0807248443365105,2.663506616801024,2.069682005512427,366,4240,1262
0.6500000000000001,3.000000000000001,0.0856132075471698,2.083192087709904,2.7353526426106693,2.070834625216287,363,4240,1262
0.7000000000000002,3.000000000000001,0.08419811320754716,2.102698639035226,2.740983437448741,2.090604101275515,357,4240,1262
0.7500000000000002,3.000000000000001,0.0830188679245283,2.122205190360547,2.7466142322868117,2.1103735773347427,352,4240,1262
0.8000000000000003,3.000000000000001,0.08183962264150943,2.141711741685868,2.7522450271248826,2.130143053393971,347,4240,1262
