tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.20000000000000004,1.6000000000000005,0.20919811320754716,1.0609795898199086,1.441402921006084,1.072939377611515,887,4240,1262
0.25000000000000006,1.6000000000000005,0.20589622641509434,1.0802303187549118,1.4470671023987238,1.0917629712682466,873,4240,1262
0.1,1.7000000000000006,0.20471698113207548,1.0839766740798953,1.5187461954355246,1.0976450029845886,868,4240,1262
0.30000000000000004,1.6000000000000005,0.2028301886792453,1.099481047689915,1.452731283791364,1.1105865649249782,860,4240,1262
0.15000000000000002,1.7000000000000006,0.20212264150943396,1.1032274030148987,1.5244103768281643,1.1164685966413201,857,4240,1262
0.3500000000000001,1.6000000000000005,0.19952830188679246,1.1187317766249183,1.4583954651840036,1.1294101585817098,846,4240,1262
0.20000000000000004,1.7000000000000006,0.19929245283018868,1.122478131949902,1.5300745582208044,1.135292190298052,845,4240,1262
0.40000000000000013,1.6000000000000005,0.19669811320754718,1.1379825055599218,1.4640596465766436,1.1482337522384416,834,4240,1262
0.1,1.8000000000000005,0.1936320754716981,1.145475216209889,1.6074178326502446,1.1599978156711253,821,4240,1262
0.15000000000000002,1.8000000000000005,0.19245283018867926,1.164725945144892,1.6130820140428843,1.1788214093278566,816,4240,1262
0.3500000000000001,1.7000000000000006,0.19174528301886792,1.1802303187549117,1.547067102398724,1.1917629712682467,813,4240,1262
0.20000000000000004,1.8000000000000005,0.1893867924528302,1.1839766740798954,1.6187461954355244,1.1976450029845884,803,4240,1262
0.25000000000000006,1.8000000000000005,0.1872641509433962,1.2032274030148986,1.6244103768281644,1.21646859664132,794,4240,1262
0.1,1.9000000000000006,0.18466981132075472,1.2069737583398823,1.6960894698649651,1.222350628357662,783,4240,1262
0.30000000000000004,1.8000000000000005,0.18419811320754717,1.2224781319499018,1.6300745582208043,1.2352921902980518,781,4240,1262
0.15000000000000002,1.9000000000000006,0.1811320754716981,1.2262244872748855,1.7017536512576048,1.2411742220143938,768,4240,1262
0.3500000000000001,1.8000000000000005,0.17995283018867925,1.241728860884905,1.6357387396134442,1.2541157839547832,763,4240,1262
